comparison/folder2//2023324049.txt;comparison/folder2//2023311421.txt;0%
comparison/folder2//2023324104.txt;comparison/folder2//2022314084.txt;0%
comparison/folder2//2023323087.txt;comparison/folder2//2024311290.txt;0%
comparison/folder2//2023323087.txt;comparison/folder2//2023314088.txt;0%
comparison/folder2//2023323087.txt;comparison/folder2//2023314070.txt;0%
comparison/folder2//2023323087.txt;comparison/folder2//2022323090.txt;1%
comparison/folder2//2023323087.txt;comparison/folder2//2023314059.txt;0%
comparison/folder2//2023323087.txt;comparison/folder2//2023314098.txt;0%
comparison/folder2//2023323087.txt;comparison/folder2//2024314190.txt;0%
comparison/folder2//2023323087.txt;comparison/folder2//2022321110.txt;0%
comparison/folder2//2023323087.txt;comparison/folder2//2023321210.txt;0%
comparison/folder2//2023323087.txt;comparison/folder2//2024314196.txt;1%
comparison/folder2//2023323087.txt;comparison/folder2//2023314079.txt;0%
comparison/folder2//2023323087.txt;comparison/folder2//2023321201.txt;0%
comparison/folder2//2023323087.txt;comparison/folder2//2022314136.txt;0%
comparison/folder2//2023323087.txt;comparison/folder2//2023323060.txt;0%
comparison/folder2//2023323087.txt;comparison/folder2//2023311402.txt;0%
comparison/folder2//2023323087.txt;comparison/folder2//2024314085.txt;0%
comparison/folder2//2023323087.txt;comparison/folder2//2024313073.txt;0%
comparison/folder2//2023323087.txt;comparison/folder2//2023324056.txt;0%
comparison/folder2//2023323087.txt;comparison/folder2//2023311410.txt;0%
comparison/folder2//2023323087.txt;comparison/folder2//2023311404.txt;0%
comparison/folder2//2023323087.txt;comparison/folder2//2022314084.txt;0%
comparison/folder2//2024311290.txt;comparison/folder2//2023314088.txt;0%
comparison/folder2//2024311290.txt;comparison/folder2//2023314070.txt;1%
comparison/folder2//2024311290.txt;comparison/folder2//2022323090.txt;1%
comparison/folder2//2024311290.txt;comparison/folder2//2023314059.txt;0%
comparison/folder2//2024311290.txt;comparison/folder2//2023314098.txt;0%
comparison/folder2//2024311290.txt;comparison/folder2//2024314190.txt;0%
comparison/folder2//2024311290.txt;comparison/folder2//2022321110.txt;0%
comparison/folder2//2024311290.txt;comparison/folder2//2023321210.txt;0%
comparison/folder2//2024311290.txt;comparison/folder2//2024314196.txt;2%
comparison/folder2//2024311290.txt;comparison/folder2//2023314079.txt;0%
comparison/folder2//2024311290.txt;comparison/folder2//2023321201.txt;0%
comparison/folder2//2024311290.txt;comparison/folder2//2022314136.txt;1%
comparison/folder2//2024311290.txt;comparison/folder2//2023323060.txt;0%
comparison/folder2//2024311290.txt;comparison/folder2//2023311402.txt;0%
comparison/folder2//2024311290.txt;comparison/folder2//2024314085.txt;0%
comparison/folder2//2024311290.txt;comparison/folder2//2024313073.txt;0%
comparison/folder2//2024311290.txt;comparison/folder2//2023324056.txt;0%
comparison/folder2//2024311290.txt;comparison/folder2//2023311410.txt;0%
comparison/folder2//2024311290.txt;comparison/folder2//2023311404.txt;1%
comparison/folder2//2024311290.txt;comparison/folder2//2022314084.txt;0%
comparison/folder2//2023314088.txt;comparison/folder2//2023314070.txt;1%
comparison/folder2//2023314088.txt;comparison/folder2//2022323090.txt;1%
comparison/folder2//2023314088.txt;comparison/folder2//2023314059.txt;0%
comparison/folder2//2023314088.txt;comparison/folder2//2023314098.txt;0%
comparison/folder2//2023314088.txt;comparison/folder2//2024314190.txt;1%
comparison/folder2//2023314088.txt;comparison/folder2//2022321110.txt;0%
comparison/folder2//2023314088.txt;comparison/folder2//2023321210.txt;0%
comparison/folder2//2023314088.txt;comparison/folder2//2024314196.txt;2%
comparison/folder2//2023314088.txt;comparison/folder2//2023314079.txt;0%
comparison/folder2//2023314088.txt;comparison/folder2//2023321201.txt;1%
comparison/folder2//2023314088.txt;comparison/folder2//2022314136.txt;1%
comparison/folder2//2023314088.txt;comparison/folder2//2023323060.txt;0%
comparison/folder2//2023314088.txt;comparison/folder2//2023311402.txt;0%
comparison/folder2//2023314088.txt;comparison/folder2//2024314085.txt;0%
comparison/folder2//2023314088.txt;comparison/folder2//2024313073.txt;1%
comparison/folder2//2023314088.txt;comparison/folder2//2023324056.txt;0%
comparison/folder2//2023314088.txt;comparison/folder2//2023311410.txt;1%
comparison/folder2//2023314088.txt;comparison/folder2//2023311404.txt;1%
comparison/folder2//2023314088.txt;comparison/folder2//2022314084.txt;1%
comparison/folder2//2023314070.txt;comparison/folder2//2022323090.txt;0%
comparison/folder2//2023314070.txt;comparison/folder2//2023314059.txt;1%
comparison/folder2//2023314070.txt;comparison/folder2//2023314098.txt;1%
comparison/folder2//2023314070.txt;comparison/folder2//2024314190.txt;3%
comparison/folder2//2023314070.txt;comparison/folder2//2022321110.txt;0%
comparison/folder2//2023314070.txt;comparison/folder2//2023321210.txt;0%
comparison/folder2//2023314070.txt;comparison/folder2//2024314196.txt;1%
comparison/folder2//2023314070.txt;comparison/folder2//2023314079.txt;0%
comparison/folder2//2023314070.txt;comparison/folder2//2023321201.txt;1%
comparison/folder2//2023314070.txt;comparison/folder2//2022314136.txt;3%
comparison/folder2//2023314070.txt;comparison/folder2//2023323060.txt;1%
comparison/folder2//2023314070.txt;comparison/folder2//2023311402.txt;1%
comparison/folder2//2023314070.txt;comparison/folder2//2024314085.txt;1%
comparison/folder2//2023314070.txt;comparison/folder2//2024313073.txt;0%
comparison/folder2//2023314070.txt;comparison/folder2//2023324056.txt;0%
comparison/folder2//2023314070.txt;comparison/folder2//2023311410.txt;2%
comparison/folder2//2023314070.txt;comparison/folder2//2023311404.txt;2%
comparison/folder2//2023314070.txt;comparison/folder2//2022314084.txt;1%
comparison/folder2//2022323090.txt;comparison/folder2//2023314059.txt;0%
comparison/folder2//2022323090.txt;comparison/folder2//2023314098.txt;0%
comparison/folder2//2022323090.txt;comparison/folder2//2024314190.txt;1%
comparison/folder2//2022323090.txt;comparison/folder2//2022321110.txt;0%
comparison/folder2//2022323090.txt;comparison/folder2//2023321210.txt;0%
comparison/folder2//2022323090.txt;comparison/folder2//2024314196.txt;5%
comparison/folder2//2022323090.txt;comparison/folder2//2023314079.txt;0%
comparison/folder2//2022323090.txt;comparison/folder2//2023321201.txt;2%
comparison/folder2//2022323090.txt;comparison/folder2//2022314136.txt;1%
comparison/folder2//2022323090.txt;comparison/folder2//2023323060.txt;0%
comparison/folder2//2022323090.txt;comparison/folder2//2023311402.txt;1%
comparison/folder2//2022323090.txt;comparison/folder2//2024314085.txt;0%
comparison/folder2//2022323090.txt;comparison/folder2//2024313073.txt;0%
comparison/folder2//2022323090.txt;comparison/folder2//2023324056.txt;0%
comparison/folder2//2022323090.txt;comparison/folder2//2023311410.txt;2%
comparison/folder2//2022323090.txt;comparison/folder2//2023311404.txt;1%
comparison/folder2//2022323090.txt;comparison/folder2//2022314084.txt;2%
comparison/folder2//2023314059.txt;comparison/folder2//2023314098.txt;0%
comparison/folder2//2023314059.txt;comparison/folder2//2024314190.txt;0%
comparison/folder2//2023314059.txt;comparison/folder2//2022321110.txt;0%
comparison/folder2//2023314059.txt;comparison/folder2//2023321210.txt;0%
comparison/folder2//2023314059.txt;comparison/folder2//2024314196.txt;0%
comparison/folder2//2023314059.txt;comparison/folder2//2023314079.txt;0%
comparison/folder2//2023314059.txt;comparison/folder2//2023321201.txt;0%
comparison/folder2//2023314059.txt;comparison/folder2//2022314136.txt;0%
comparison/folder2//2023314059.txt;comparison/folder2//2023323060.txt;0%
comparison/folder2//2023314059.txt;comparison/folder2//2023311402.txt;0%
comparison/folder2//2023314059.txt;comparison/folder2//2024314085.txt;0%
comparison/folder2//2023314059.txt;comparison/folder2//2024313073.txt;0%
comparison/folder2//2023314059.txt;comparison/folder2//2023324056.txt;0%
comparison/folder2//2023314059.txt;comparison/folder2//2023311410.txt;0%
comparison/folder2//2023314059.txt;comparison/folder2//2023311404.txt;0%
comparison/folder2//2023314059.txt;comparison/folder2//2022314084.txt;0%
comparison/folder2//2023314098.txt;comparison/folder2//2024314190.txt;0%
comparison/folder2//2023314098.txt;comparison/folder2//2022321110.txt;0%
comparison/folder2//2023314098.txt;comparison/folder2//2023321210.txt;0%
comparison/folder2//2023314098.txt;comparison/folder2//2024314196.txt;1%
comparison/folder2//2023314098.txt;comparison/folder2//2023314079.txt;0%
comparison/folder2//2023314098.txt;comparison/folder2//2023321201.txt;0%
comparison/folder2//2023314098.txt;comparison/folder2//2022314136.txt;1%
comparison/folder2//2023314098.txt;comparison/folder2//2023323060.txt;0%
comparison/folder2//2023314098.txt;comparison/folder2//2023311402.txt;1%
comparison/folder2//2023314098.txt;comparison/folder2//2024314085.txt;0%
comparison/folder2//2023314098.txt;comparison/folder2//2024313073.txt;0%
comparison/folder2//2023314098.txt;comparison/folder2//2023324056.txt;0%
comparison/folder2//2023314098.txt;comparison/folder2//2023311410.txt;0%
comparison/folder2//2023314098.txt;comparison/folder2//2023311404.txt;0%
comparison/folder2//2023314098.txt;comparison/folder2//2022314084.txt;0%
comparison/folder2//2024314190.txt;comparison/folder2//2022321110.txt;0%
comparison/folder2//2024314190.txt;comparison/folder2//2023321210.txt;0%
comparison/folder2//2024314190.txt;comparison/folder2//2024314196.txt;4%
comparison/folder2//2024314190.txt;comparison/folder2//2023314079.txt;0%
comparison/folder2//2024314190.txt;comparison/folder2//2023321201.txt;1%
comparison/folder2//2024314190.txt;comparison/folder2//2022314136.txt;3%
comparison/folder2//2024314190.txt;comparison/folder2//2023323060.txt;0%
comparison/folder2//2024314190.txt;comparison/folder2//2023311402.txt;0%
comparison/folder2//2024314190.txt;comparison/folder2//2024314085.txt;0%
comparison/folder2//2024314190.txt;comparison/folder2//2024313073.txt;0%
comparison/folder2//2024314190.txt;comparison/folder2//2023324056.txt;0%
comparison/folder2//2024314190.txt;comparison/folder2//2023311410.txt;1%
comparison/folder2//2024314190.txt;comparison/folder2//2023311404.txt;2%
comparison/folder2//2024314190.txt;comparison/folder2//2022314084.txt;1%
comparison/folder2//2022321110.txt;comparison/folder2//2023321210.txt;0%
comparison/folder2//2022321110.txt;comparison/folder2//2024314196.txt;1%
comparison/folder2//2022321110.txt;comparison/folder2//2023314079.txt;0%
comparison/folder2//2022321110.txt;comparison/folder2//2023321201.txt;0%
comparison/folder2//2022321110.txt;comparison/folder2//2022314136.txt;0%
comparison/folder2//2022321110.txt;comparison/folder2//2023323060.txt;1%
comparison/folder2//2022321110.txt;comparison/folder2//2023311402.txt;0%
comparison/folder2//2022321110.txt;comparison/folder2//2024314085.txt;0%
comparison/folder2//2022321110.txt;comparison/folder2//2024313073.txt;0%
comparison/folder2//2022321110.txt;comparison/folder2//2023324056.txt;0%
comparison/folder2//2022321110.txt;comparison/folder2//2023311410.txt;0%
comparison/folder2//2022321110.txt;comparison/folder2//2023311404.txt;0%
comparison/folder2//2022321110.txt;comparison/folder2//2022314084.txt;0%
comparison/folder2//2023321210.txt;comparison/folder2//2024314196.txt;2%
comparison/folder2//2023321210.txt;comparison/folder2//2023314079.txt;0%
comparison/folder2//2023321210.txt;comparison/folder2//2023321201.txt;0%
comparison/folder2//2023321210.txt;comparison/folder2//2022314136.txt;4%
comparison/folder2//2023321210.txt;comparison/folder2//2023323060.txt;0%
comparison/folder2//2023321210.txt;comparison/folder2//2023311402.txt;0%
comparison/folder2//2023321210.txt;comparison/folder2//2024314085.txt;0%
comparison/folder2//2023321210.txt;comparison/folder2//2024313073.txt;0%
comparison/folder2//2023321210.txt;comparison/folder2//2023324056.txt;0%
comparison/folder2//2023321210.txt;comparison/folder2//2023311410.txt;1%
comparison/folder2//2023321210.txt;comparison/folder2//2023311404.txt;0%
comparison/folder2//2023321210.txt;comparison/folder2//2022314084.txt;0%
comparison/folder2//2024314196.txt;comparison/folder2//2023314079.txt;0%
comparison/folder2//2024314196.txt;comparison/folder2//2023321201.txt;3%
comparison/folder2//2024314196.txt;comparison/folder2//2022314136.txt;5%
comparison/folder2//2024314196.txt;comparison/folder2//2023323060.txt;1%
comparison/folder2//2024314196.txt;comparison/folder2//2023311402.txt;2%
comparison/folder2//2024314196.txt;comparison/folder2//2024314085.txt;0%
comparison/folder2//2024314196.txt;comparison/folder2//2024313073.txt;1%
comparison/folder2//2024314196.txt;comparison/folder2//2023324056.txt;1%
comparison/folder2//2024314196.txt;comparison/folder2//2023311410.txt;4%
comparison/folder2//2024314196.txt;comparison/folder2//2023311404.txt;4%
comparison/folder2//2024314196.txt;comparison/folder2//2022314084.txt;3%
comparison/folder2//2023314079.txt;comparison/folder2//2023321201.txt;0%
comparison/folder2//2023314079.txt;comparison/folder2//2022314136.txt;0%
comparison/folder2//2023314079.txt;comparison/folder2//2023323060.txt;0%
comparison/folder2//2023314079.txt;comparison/folder2//2023311402.txt;0%
comparison/folder2//2023314079.txt;comparison/folder2//2024314085.txt;0%
comparison/folder2//2023314079.txt;comparison/folder2//2024313073.txt;0%
comparison/folder2//2023314079.txt;comparison/folder2//2023324056.txt;0%
comparison/folder2//2023314079.txt;comparison/folder2//2023311410.txt;0%
comparison/folder2//2023314079.txt;comparison/folder2//2023311404.txt;0%
comparison/folder2//2023314079.txt;comparison/folder2//2022314084.txt;0%
comparison/folder2//2023321201.txt;comparison/folder2//2022314136.txt;0%
comparison/folder2//2023321201.txt;comparison/folder2//2023323060.txt;0%
comparison/folder2//2023321201.txt;comparison/folder2//2023311402.txt;1%
comparison/folder2//2023321201.txt;comparison/folder2//2024314085.txt;0%
comparison/folder2//2023321201.txt;comparison/folder2//2024313073.txt;1%
comparison/folder2//2023321201.txt;comparison/folder2//2023324056.txt;0%
comparison/folder2//2023321201.txt;comparison/folder2//2023311410.txt;2%
comparison/folder2//2023321201.txt;comparison/folder2//2023311404.txt;2%
comparison/folder2//2023321201.txt;comparison/folder2//2022314084.txt;1%
comparison/folder2//2022314136.txt;comparison/folder2//2023323060.txt;0%
comparison/folder2//2022314136.txt;comparison/folder2//2023311402.txt;1%
comparison/folder2//2022314136.txt;comparison/folder2//2024314085.txt;1%
comparison/folder2//2022314136.txt;comparison/folder2//2024313073.txt;1%
comparison/folder2//2022314136.txt;comparison/folder2//2023324056.txt;0%
comparison/folder2//2022314136.txt;comparison/folder2//2023311410.txt;3%
comparison/folder2//2022314136.txt;comparison/folder2//2023311404.txt;1%
comparison/folder2//2022314136.txt;comparison/folder2//2022314084.txt;1%
comparison/folder2//2023323060.txt;comparison/folder2//2023311402.txt;1%
comparison/folder2//2023323060.txt;comparison/folder2//2024314085.txt;0%
comparison/folder2//2023323060.txt;comparison/folder2//2024313073.txt;0%
comparison/folder2//2023323060.txt;comparison/folder2//2023324056.txt;0%
comparison/folder2//2023323060.txt;comparison/folder2//2023311410.txt;0%
comparison/folder2//2023323060.txt;comparison/folder2//2023311404.txt;0%
comparison/folder2//2023323060.txt;comparison/folder2//2022314084.txt;0%
comparison/folder2//2023311402.txt;comparison/folder2//2024314085.txt;0%
comparison/folder2//2023311402.txt;comparison/folder2//2024313073.txt;0%
comparison/folder2//2023311402.txt;comparison/folder2//2023324056.txt;0%
comparison/folder2//2023311402.txt;comparison/folder2//2023311410.txt;1%
comparison/folder2//2023311402.txt;comparison/folder2//2023311404.txt;2%
comparison/folder2//2023311402.txt;comparison/folder2//2022314084.txt;0%
comparison/folder2//2024314085.txt;comparison/folder2//2024313073.txt;0%
comparison/folder2//2024314085.txt;comparison/folder2//2023324056.txt;0%
comparison/folder2//2024314085.txt;comparison/folder2//2023311410.txt;0%
comparison/folder2//2024314085.txt;comparison/folder2//2023311404.txt;0%
comparison/folder2//2024314085.txt;comparison/folder2//2022314084.txt;0%
comparison/folder2//2024313073.txt;comparison/folder2//2023324056.txt;0%
comparison/folder2//2024313073.txt;comparison/folder2//2023311410.txt;0%
comparison/folder2//2024313073.txt;comparison/folder2//2023311404.txt;0%
comparison/folder2//2024313073.txt;comparison/folder2//2022314084.txt;0%
comparison/folder2//2023324056.txt;comparison/folder2//2023311410.txt;0%
comparison/folder2//2023324056.txt;comparison/folder2//2023311404.txt;0%
comparison/folder2//2023324056.txt;comparison/folder2//2022314084.txt;0%
comparison/folder2//2023311410.txt;comparison/folder2//2023311404.txt;2%
comparison/folder2//2023311410.txt;comparison/folder2//2022314084.txt;1%
comparison/folder2//2023311404.txt;comparison/folder2//2022314084.txt;1%
